activity_id,split_average_cadence,split_average_hr,split_average_speed,split_distance,split_elevation_gain,split_index,split_max_hr,split_max_speed,split_time
2636438506,80.2,142.3,3.44,1000,15,12,155,4.2,291
2636438506,81,135,5.04,10.08,0,13,136,3.8,2
2629056983,81.4,132.4,3.53,1000,18,1,142,6.7,283
2629056983,81.4,143.1,3.41,1000,24,2,161,4.8,293
2629056983,81,160.5,3.12,1000,58,3,167,4.2,321
2629056983,80.6,154,3.39,1000,31,4,168,5.6,295
2629056983,80.6,149.1,3.44,1000,36,5,166,5.1,291
2629056983,80.4,149.3,3.39,1000,64,6,163,5.8,295
2629056983,80,146.3,3.25,1000,26,7,167,5,308
2629056983,80.3,152.6,3.25,1000,39,8,161,4.7,308
2629056983,80.4,150.6,3.23,1000,44,9,155,4.4,310
2629056983,80.6,154.3,3.28,1000,50,10,165,4.5,305
2629056983,80.4,141.2,3.34,1000,5,11,148,4.1,299
2629056983,80.6,138.3,3.22,1000,58,12,150,4.8,311
2629056983,81,148.4,3.32,1000,26,13,153,4.7,301
2629056983,81,142,3.28,1000,18,14,145,4.4,305
2629056983,80.2,139.6,3.21,1000,23,15,146,4.1,312
2629056983,80.5,141.2,3.15,1000,16,16,149,4.3,317
2629056983,81,141,3.73,7.46,0,17,141,3.4,2
2625909390,86.8,154.2,4.61,1000,21,1,177,5.3,217
2625909390,85.7,173,4.57,1000,18,2,182,5,219
2625909390,84.9,183.8,4.46,1000,2,3,189,4.9,224
2625909390,84.1,189.5,4.42,1000,13,4,193,4.9,226
2625909390,84.9,191.1,4.67,915.88,3,5,193,5.6,196
2622347438,78,138.5,3.46,1000,23,1,161,4,289
2622347438,78.5,157.4,3.46,1000,42,2,161,4.6,289
2622347438,78.7,159.5,3.36,1000,75,3,169,4,298
2622347438,78.1,151.2,3.45,1000,3,4,169,4,290
2622347438,78.2,146.8,3.32,1000,58,5,156,4,301
2622347438,77.9,135.7,3.26,1000,21,6,141,3.9,307
2622347438,78.3,135.8,3.32,1000,15,7,140,3.7,301
2622347438,78.8,139.4,3.23,1000,17,8,142,3.6,310
2622347438,79.5,144.6,3.39,1000,40,9,153,4.1,295
2622347438,79.4,134.5,3.62,1000,5,10,150,4.3,276
2622347438,80,145,6,6,0,11,145,3.2,1
2616543404,78,134.8,3.6,1000,9,1,149,4.7,278
2616543404,79.5,152.8,3.56,1000,40,2,161,5.4,281
2616543404,79,158.4,3.51,1000,50,3,162,4.9,285
2616543404,78.9,152.1,3.47,1000,37,4,162,4.8,288
2616543404,79.3,156.4,3.29,1000,52,5,161,4.6,304
2616543404,78.4,140.5,3.48,1000,27,6,155,4.7,287
2616543404,78.9,140.9,3.42,1000,59,7,152,4.8,292
2616543404,79.4,149.7,3.36,1000,28,8,162,4.7,298
2616543404,79,141.5,3.33,1000,11,9,150,4.5,300
2616543404,79.1,146.5,3.29,1000,33,10,151,4.4,304
2616543404,79.5,145.8,3.28,1000,28,11,151,4.9,305
2616543404,79,138.5,3.47,1000,12,12,159,4.9,288
2616543404,79,129,5.35,10.69,0,13,129,3.7,2
2609535030,79.8,121.6,3.53,1000,13,1,139,4.1,283
2609535030,80.4,144.7,3.34,1000,36,2,151,4.7,299
2609535030,80.1,147.7,3.55,1000,72,3,156,4.7,282
2609535030,80.8,154.1,3.38,1000,37,4,159,4.4,296
2609535030,80.4,149,3.68,1000,14,5,161,4.4,272
2609535030,80.4,149.1,3.47,1000,41,6,160,4.5,288
2609535030,80,147,3.62,1000,13,7,156,4.4,276
2609535030,79.9,138.1,3.55,1000,22,8,142,4.3,282
2609535030,80.3,151.4,3.45,1000,39,9,161,4,290
2609535030,80.6,151,3.42,1000,28,10,159,4.2,292
2609535030,81,159,6.48,6.48,2,11,159,3.2,1
2581650808,80.3,131.3,3.52,1000,6,1,149,5.1,284
2581650808,81.5,153.9,3.58,1000,30,2,158,5.1,279
2581650808,81.9,161.5,3.58,1000,34,3,167,5.1,279
2581650808,81.5,163.6,3.45,1000,50,4,170,4.6,290
2581650808,81.6,163,3.69,1000,36,5,171,5.4,271
2581650808,81.3,161.6,3.64,1000,40,6,169,5.1,275
2581650808,81.2,160.1,3.64,1000,19,7,173,5.6,275
2581650808,80.1,160.2,3.56,1000,25,8,170,5.6,281
2581650808,80,168.5,3.41,1000,12,9,177,4.8,293
2581650808,79.8,166.5,3.41,1000,41,10,174,5.1,293
2581650808,79.4,170.5,3.42,1000,40,11,176,5.1,292
2581650808,79.6,165,3.62,1000,3,12,174,5.3,276
2581650808,79.5,164.9,3.39,1000,36,13,174,4.5,295
2581650808,79.3,173.1,3.26,1000,37,14,176,4.4,307
2581650808,79.1,170.2,3.23,1000,27,15,174,4.3,310
2581650808,79.6,160.9,3.51,1000,12,16,175,5.1,285
2581650808,80,161,7.58,7.58,0,17,161,3.7,1
2573821042,77.5,140.7,3.34,1000,23,1,154,4.6,299
2573821042,78.6,146.8,3.65,1000,22,2,151,5.2,274
2573821042,79.4,150,3.65,1000,16,3,161,5.1,274
2573821042,79.6,151.3,3.62,1000,8,4,161,4.8,276
2573821042,79.8,155.3,3.6,1000,22,5,160,4.8,278
2573821042,79.5,154.4,3.31,1000,28,6,163,4.8,302
2573821042,79,159,4.64,9.27,0,7,160,3.4,2
2569700805,81.5,123.3,3.47,1000,8,1,140,4.7,288
2569700805,82.9,149.2,3.48,1000,26,2,160,5.2,287
2569700805,82.3,159,3.5,1000,55,3,167,5.1,286
2569700805,82,160.6,3.42,1000,45,4,165,4.8,292
2569700805,81.5,156.8,3.73,1000,12,5,164,5,268
2569700805,81.5,153.7,3.69,1000,26,6,166,4.9,271
2569700805,81.4,156.8,3.55,1000,48,7,166,5,282
2569700805,80.5,155,3.5,1000,25,8,170,5,286
2569700805,80.4,160.6,3.44,1000,34,9,166,4.7,291
2569700805,80.7,161,3.4,1000,33,10,164,5.1,294
2569700805,80.3,158.9,3.46,1000,69,11,164,5.3,289
2569700805,80.3,146.2,3.53,1000,12,12,154,4.4,283
2569700805,80.7,146.8,3.37,1000,44,13,156,4.4,297
2569700805,80.7,156.9,3.34,1000,36,14,161,5,299
2569700805,80.3,152.2,3.29,1000,46,15,161,4.3,304
2569700805,81,143.2,3.57,1000,13,16,157,5.5,280
2569700805,81,154,4.08,4.08,0,17,154,2.5,1
2566399890,88.1,149.7,4.59,1000,24,1,165,6.4,218
2566399890,85.5,159.5,4.48,1000,6,2,163,5.8,223
2566399890,85.5,167.9,4.44,1000,14,3,187,5.6,225
2566399890,85,185.2,4.57,1000,18,4,188,6,219
2566399890,87,188,4.89,938.19,3,5,191,6.7,192
2562951585,79.3,127.6,3.55,1000,8,1,134,4.9,282
2562951585,79.6,133.9,3.45,1000,49,2,140,5.1,290
2562951585,80.2,162.5,3.55,1000,21,3,171,4.9,282
2562951585,80.2,171.8,3.36,1000,55,4,176,4.8,298
2562951585,79.6,164.5,3.64,1000,13,5,177,5.1,275
2562951585,80.1,159.8,3.55,1000,22,6,163,5,282
2562951585,80.3,168.5,3.33,1000,22,7,174,4.7,300
2562951585,80.5,172.5,3.31,1000,47,8,177,4.7,302
2562951585,80.1,166.3,3.3,1000,26,9,174,4.4,303
2562951585,80,159.4,3.48,1000,11,10,169,4.6,287
2562951585,79,165,7.7,7.7,0,11,165,3.2,1
2557201561,78.3,147.9,3.53,1000,30,1,171,5.6,283
2557201561,80.1,160.5,3.72,1000,42,2,168,5.4,269
2557201561,80.6,164.3,3.83,1000,20,3,169,4.4,261
2557201561,80.7,161.9,3.86,1000,14,4,166,4.5,259
2557201561,81,168.4,3.69,1000,10,5,173,4.5,271
2557201561,81,170,8.64,8.64,0,6,170,3,1
2550046544,82.5,126.6,3.69,1000,2,1,142,5.9,271
2550046544,82.6,154.2,3.65,1000,36,2,165,5.7,274
2550046544,81.1,153.7,3.52,1000,27,3,167,4.6,284
2550046544,81.6,156,3.39,1000,108,4,163,4.7,295
2550046544,81,161.8,3.6,1000,37,5,166,4.7,278
2550046544,80.9,160.7,3.68,1000,46,6,164,4.7,272
2550046544,81,165.9,3.65,1000,30,7,176,4.9,274
2550046544,81,164.5,3.72,1000,25,8,174,5,269
2550046544,81.1,166.8,3.39,1000,45,9,177,4.3,295
2550046544,80.7,170.7,3.32,1000,69,10,180,4.2,301
2550046544,80.4,167.3,3.4,1000,29,11,174,4.6,294
2550046544,80.2,170.7,3.57,1000,32,12,180,4.8,280
2550046544,80.4,168.9,3.53,1000,22,13,179,4.5,283
2550046544,80.4,164.1,3.47,1000,26,14,170,4.5,288
2550046544,81,164,8.9,8.9,0,15,164,3.7,1
2547056909,86.8,157.2,4.52,1000,8,1,168,5.6,221
2547056909,85.7,172.4,4.5,1000,8,2,182,5.9,222
2547056909,84.9,183.3,4.41,1000,9,3,188,5.6,227
2547056909,84,187.6,4.39,1000,12,4,191,6.1,228
2547056909,85.2,189,4.53,937.89,0,5,191,5.7,207
2543755287,79.6,137.9,3.62,1000,7,1,153,4.3,276
2543755287,80.4,160,3.56,1000,48,2,174,4.8,281
2543755287,80.4,163,3.61,1000,38,3,167,5.4,277
2543755287,80.4,163.7,3.37,1000,40,4,168,4.1,297
2543755287,80.4,155.9,3.68,1000,20,5,167,4.3,272
2543755287,80.3,142.7,3.61,1000,16,6,148,4.5,277
2543755287,81.4,155,3.44,1000,41,7,161,4,291
2543755287,81.5,154.4,3.31,1000,30,8,161,3.9,302
2543755287,81.3,152.4,3.38,1000,29,9,162,4.1,296
2543755287,81,139.9,3.46,1000,34,10,149,4.8,289
2543755287,81,147,6.62,6.62,0,11,147,3.2,1
2537990071,79.2,140.8,3.5,1000,10,1,154,4.8,286
2537990071,80.9,159.6,3.82,1000,31,2,167,5.7,262
2537990071,81.5,162.8,4,1000,31,3,169,4.9,250
2537990071,80.9,158.3,3.89,1000,17,4,165,4.8,257
2537990071,81.2,161.5,3.85,1000,29,5,173,5.4,260
2537990071,81.3,160.3,3.82,1000,15,6,168,4.3,262
2537990071,80.5,162,3.53,1000,20,7,170,4.3,283
2537990071,80,160,4.2,8.39,3,8,161,3.4,2
2534975295,83.1,136.3,3.56,1000,24,1,153,4.7,281
2534975295,83.5,157.4,3.62,1000,36,2,168,4.7,276
2534975295,81.8,148.3,3.61,1000,7,3,159,4.7,277
2534975295,82.1,143.6,3.46,1000,10,4,148,4.5,289
2534975295,82.6,147.6,3.56,1000,21,5,150,4.7,281
2534975295,82.9,147.6,3.48,1000,12,6,159,4.5,287
2534975295,82.6,154.3,3.42,1000,24,7,158,4.6,292
2534975295,82.6,151.3,3.31,1000,39,8,156,5.7,302
2534975295,82.3,153.7,3.41,1000,35,9,158,4.9,293
2534975295,81.2,142.4,3.55,1000,9,10,154,5,282
2534975295,82,147.5,7.66,15.32,0,11,148,3.6,2
2524106340,87.1,162.5,4.55,1000,48,1,175,5.9,220
2524106340,85.7,171.4,4.42,1000,34,2,182,6.5,226
2524106340,84.2,180.9,4.13,1000,33,3,184,5.7,242
2524106340,84,182.8,4.41,1000,8,4,185,5.7,227
2524106340,83.8,185.8,4.18,1000,42,5,187,5.8,239
2524106340,82.5,184.3,3.92,1000,17,6,188,5.3,255
2524106340,81.6,184.7,3.64,1000,33,7,189,5.3,275
2524106340,83,184.5,4.12,1000,19,8,186,5.2,243
2524106340,82.7,186.5,3.91,1000,32,9,190,4.9,256
2524106340,83.5,188.1,4.09,974.1,25,10,191,6.6,238
2515520825,81.9,140.9,3.52,1000,32,1,153,4.9,284
2515520825,82.1,161.6,3.62,1000,32,2,170,4.3,276
2515520825,81.1,152.9,3.57,1000,21,3,163,4.4,280
2515520825,81.7,149.5,3.56,1000,18,4,155,4.5,281
2515520825,81.7,152,3.41,1000,33,5,156,3.8,293
2515520825,82.3,151.6,3.24,1000,46,6,158,4.1,309
2515520825,81.6,154.7,3.34,1000,27,7,160,4.2,299
2515520825,81.8,144.3,3.51,1000,8,8,157,4.1,285
2515520825,83,150,8.07,8.07,0,9,151,3.3,1
2504627191,86.3,155.1,4.52,1000,9,1,171,5.2,221
2504627191,84.8,174.9,4.5,1000,7,2,181,5.1,222
2504627191,84.1,179.7,4.22,1000,13,3,182,5.5,237
2504627191,82.3,184.7,3.95,1000,64,4,189,6.4,253
2504627191,83.7,182.9,4.24,1000,18,5,187,5.5,236
2504627191,82.8,187.7,3.91,1000,35,6,190,5.2,256
2504627191,83.2,185.5,4.08,1000,18,7,191,5.7,245
2504627191,81.7,190.4,3.66,1000,60,8,193,4.4,273
2504627191,83.1,188.5,3.97,1000,40,9,193,5.6,252
2504627191,84.1,192.4,4.23,976.69,26,10,196,6.4,231
2498913766,81.2,142.8,3.46,1000,24,1,155,5.8,289
2498913766,81.2,158.6,3.61,1000,34,2,172,4.4,277
2498913766,80.4,156.3,3.66,1000,18,3,163,4.3,273
2498913766,80.7,156.1,3.64,1000,3,4,162,4,275
2498913766,80.6,159.6,3.5,1000,43,5,164,4.2,286
2498913766,80.7,160.3,3.41,1000,66,6,164,4.2,293
2498913766,81,162.3,3.47,1000,28,7,168,4.3,288
2498913766,81.1,153.6,3.66,1000,22,8,163,5,273
2498913766,80,160,4.84,9.67,5,9,160,3.3,2
2488990956,86.1,162.7,4.44,1000,23,1,176,5.8,225
2488990956,85.7,181.1,4.52,1000,16,2,188,5.7,221
2488990956,84.6,186.8,4.39,1000,17,3,189,5.5,228
2488990956,84.3,190.3,4.42,1000,12,4,194,5.5,226
2488990956,84.7,193.4,4.54,931.72,7,5,197,5.5,205
2484914850,81.1,146.9,3.77,1000,13,1,164,4.9,277
2484914850,81.1,168.8,3.65,1000,52,2,180,5.5,274
2484914850,81,175.3,3.62,1000,29,3,182,4.8,279
2484914850,80.5,180.3,3.55,1000,42,4,184,4.7,282
2484914850,80.2,175.6,3.75,1000,27,5,182,5.1,267
2484914850,80.4,174.9,3.76,1000,16,6,179,4.8,266
2484914850,80.2,175.7,3.69,1000,28,7,179,4.5,271
2484914850,79.6,173.9,3.53,1000,27,8,184,4.6,283
2484914850,78.7,177.1,3.44,1000,38,9,188,4.9,291
2484914850,78.2,182.7,3.23,1000,52,10,187,4.3,310
2484914850,78.4,177.2,3.48,1000,41,11,182,5,287
2484914850,78.9,169.8,3.47,1000,26,12,175,4.5,288
2484914850,79.4,171.5,3.46,1000,9,13,178,4.7,289
2484914850,79.6,173,3.48,1000,24,14,176,4.1,287
2484914850,80,173,5.63,11.25,0,15,173,3.7,2
2480188898,84.7,153.2,4.15,800,5,1,172,5.1,193
2480188898,76.2,155.8,2.45,220.38,0,2,164,5.3,90
2480188898,85.1,154.6,4.6,800,24,3,159,5.8,174
2480188898,78,162.5,2.79,251.35,22,4,171,4.4,90
2480188898,85.4,170.7,4.55,800,18,5,178,5.5,176
2480188898,78.2,169.4,2.72,244.43,5,6,175,4.4,90
2480188898,85.2,171.4,4.57,800,22,7,181,5.6,175
2480188898,78.4,171,2.85,256.55,6,8,177,4.8,90
2480188898,85.2,174.3,4.52,800,11,9,183,5.5,177
2480188898,78.1,173.5,2.65,238.51,11,10,181,4.5,90
2480188898,85.1,177.2,4.49,800,18,11,185,5.6,178
2480188898,78,176.3,2.64,237.73,4,12,183,4.5,90
2480188898,85.4,180.4,4.6,800,17,13,185,5.9,174
2480188898,87,175,7.13,14.26,0,14,176,4.7,2
2477476969,82.3,143.5,3.75,1000,20,1,160,5,267
2477476969,82.5,160.7,3.94,1000,36,2,176,5,254
2477476969,82,159.6,3.91,1000,21,3,164,5.4,256
2477476969,81.6,159.9,3.85,1000,23,4,167,4.8,260
2477476969,81.6,164.4,3.72,1000,34,5,172,5.1,269
2474148341,82.2,147.4,3.48,1000,10,1,170,4.2,287
2474148341,82.1,164.3,3.45,1000,55,2,173,5.3,290
2474148341,81.9,169.2,3.52,1000,40,3,178,3.9,284
2474148341,81,174.7,3.4,1000,59,4,179,4.8,294
2474148341,80.3,165.5,3.62,1000,7,5,174,4.5,276
2474148341,80.9,161.4,3.5,1000,25,6,174,4.5,286
2474148341,80.8,171.7,3.38,1000,36,7,177,4,296
2474148341,80.3,169.7,3.32,1000,26,8,175,4,301
2474148341,80.1,161.6,3.62,1000,8,9,176,4.7,276
2474148341,81,162,5.15,10.29,0,10,162,3.8,2
2466656675,88.3,161,4.74,1000,114,1,173,8.4,211
2466656675,86,172.3,4.24,1000,8,2,181,6.5,236
2466656675,84,181.2,3.86,1000,43,3,186,5.6,259
2466656675,82.6,181.8,4.05,1000,135,4,185,6.7,247
2466656675,85.1,176.5,4.59,1000,56,5,185,6.8,218
2466656675,81.8,185.9,3.62,1000,117,6,190,5.3,276
2466656675,84,178.9,4.29,1000,13,7,182,6.4,233
2466656675,83.6,179.6,4.27,1000,20,8,184,6,234
2466656675,83.7,184.9,3.94,1000,15,9,190,5.5,254
2466656675,83.7,187.6,3.39,627.44,33,10,190,5.7,185
2458386146,83,141.7,3.61,1000,47,1,154,4.3,277
2458386146,83.1,160.7,3.69,1000,38,2,169,4.4,271
2458386146,82.5,162.2,3.77,1000,23,3,172,4.5,265
2458386146,82.6,162.6,3.76,1000,25,4,168,4.3,266
2458386146,82.4,160.4,3.75,1000,14,5,165,4.2,267
2458386146,82.4,161.3,3.68,1000,9,6,166,4.2,272
2458386146,82.3,163.4,3.52,1000,30,7,167,5.5,284
2458386146,82.2,166.9,3.41,1000,30,8,178,4.8,293
2458386146,82.3,165.9,3.48,1000,27,9,173,4.2,287
2458386146,82.7,154.8,3.72,1000,10,10,166,4.6,269
2458386146,83,161,8.45,16.89,0,11,161,5.6,2
2455658821,85.4,142.6,3.77,1000,16,1,161,5.1,265
2455658821,84.9,166.3,3.76,1000,60,2,172,5.7,266
2455658821,84.1,171.4,3.64,1000,42,3,176,4.7,275
2455658821,83.1,173.4,3.52,1000,37,4,178,4.7,284
2455658821,83.2,165.8,3.83,1000,8,5,174,5.2,261
2455658821,82.5,165.2,3.7,1000,37,6,170,4.7,270
2455658821,82.1,167.7,3.42,1000,39,7,172,4.5,292
2455658821,82,167.5,3.52,1000,14,8,174,4.6,284
2455658821,81.6,162.2,3.61,1000,24,9,174,4.6,277
2455658821,82.5,162.1,3.77,1000,26,10,169,5.6,265
2455658821,83,167,9.21,9.21,0,11,168,4,1
2447734267,88.1,152.9,4.44,1000,13,1,163,4.9,225
2447734267,86.2,162.8,4.55,1000,10,2,169,5.3,220
2447734267,85,178.6,4.03,1000,29,3,186,4.8,248
2447734267,84.4,182.1,4.17,1000,22,4,187,5.2,240
2447734267,84.8,180.7,4.35,1000,6,5,185,4.9,230
2447734267,85.3,183.9,4.31,1000,16,6,187,5,232
2447734267,85.1,180.3,4.33,1000,9,7,184,4.8,231
2447734267,83.9,183.1,4.03,1000,14,8,185,4.6,248
2447734267,83.1,183.7,3.77,1000,22,9,186,4.3,265
2447734267,85.1,183.5,4.2,1000,24,10,187,5.6,238
2447734267,89.8,182.3,0.93,81.02,0,11,187,6.4,87
2439928705,81.8,140.5,3.34,1000,36,1,150,4.7,299
2439928705,81.7,159.7,3.57,1000,31,2,168,4.9,280
2439928705,81.1,150.8,3.58,1000,29,3,166,5,279
2439928705,81.6,146.4,3.57,1000,10,4,152,4.6,280
2439928705,82,151.1,3.44,1000,20,5,159,4.6,291
2439928705,82.2,151.9,3.3,1000,45,6,161,5.3,303
2439928705,82,155.3,3.39,1000,27,7,166,4.9,295
2439928705,81.6,140.9,3.42,1000,14,8,154,5.5,292
2439928705,83,145,5.13,10.25,0,9,145,5,2
2435850487,84.3,137.3,3.69,1000,12,1,168,4.7,271
2435850487,83.6,163.4,3.73,1000,30,2,169,5.2,268
2435850487,83.2,168.5,3.64,1000,40,3,179,5.2,275
2435850487,82.6,171.8,3.56,1000,59,4,186,5.1,281
2435850487,82.4,163.6,3.69,1000,12,5,172,4.9,271
2435850487,83.1,162.7,3.7,1000,15,6,169,4.8,270
2435850487,82.7,162.1,3.73,1000,23,7,169,4.9,268
2435850487,82.5,162.7,3.45,1000,42,8,176,4.7,290
2435850487,81.4,163.4,3.39,1000,48,9,176,5.6,295
2435850487,81,168,3.31,1000,28,10,177,4.5,302
2435850487,81.2,154.7,3.52,1000,56,11,164,5.2,284
2435850487,81.5,151.6,3.56,1000,37,12,159,6.4,281
2435850487,81.5,150.3,3.46,1000,35,13,156,6.2,289
2435850487,81.9,156.2,3.65,1000,29,14,161,5.7,274
2435850487,83,162,4.54,9.08,3,15,162,3.2,2
2429188828,86.7,155.8,4.44,800,9,1,169,6.2,180
2429188828,78.2,160.7,2.67,240.61,0,2,170,4.6,90
2429188828,86.2,171.3,4.62,800,21,3,180,5.6,173
2429188828,78.5,167.4,2.85,256.38,12,4,176,4.7,90
2429188828,86,174.2,4.6,800,14,5,180,5.6,174
2429188828,78.5,169.8,2.79,250.66,7,6,180,4.9,90
2429188828,85.8,176.3,4.6,800,19,7,183,5.5,174
2429188828,78.4,174,2.77,249.72,9,8,181,4.7,90
2429188828,85.1,176.7,4.44,800,17,9,184,5.7,180
2429188828,78.3,173.6,2.83,254.39,8,10,180,4.7,90
2429188828,85.1,176.4,4.42,800,14,11,184,5.1,181
2429188828,78.2,173.4,2.7,242.77,12,12,179,5.3,90
2429188828,85.7,178.2,4.49,800,13,13,186,5.7,178
2429188828,90,182,5.81,11.62,3,14,182,5.1,2
2426588529,82.9,139.2,3.57,1000,8,1,154,4.6,280
2426588529,83.4,163.3,3.68,1000,39,2,169,6.2,272
2426588529,82.4,164.7,3.55,1000,42,3,169,4.7,282
2426588529,82.7,165.2,3.47,1000,67,4,168,4.6,288
2426588529,81.3,152.3,3.7,1000,3,5,166,5,270
2426588529,81.4,146.8,3.53,1000,18,6,158,4.4,283
2426588529,81.1,158.7,3.41,1000,31,7,164,3.9,293
2426588529,80.9,149.9,3.46,1000,8,8,164,4.3,289
2426588529,81.2,152.2,3.39,1000,2,9,155,3.9,295
2426588529,81.3,151,3.31,1000,46,10,157,4.7,302
2426588529,81.2,151.8,3.26,1000,37,11,159,4.3,307
2426588529,81.4,141.6,3.61,1000,21,12,164,4.3,277
2426588529,83,145,3.24,6.47,0,13,145,3.1,2
2423668488,89,150,4.64,650,19,1,174,6.5,140
2423668488,78.4,165.9,2.55,191.45,2,2,174,5.2,75
2423668488,87.8,171,4.64,650,17,3,182,6.7,140
2423668488,79,171.6,2.7,202.35,6,4,180,5.6,75
2423668488,86.5,170.8,4.58,650,20,5,181,6.6,142
2423668488,78.4,173.1,2.8,209.94,6,6,179,5.6,75
2423668488,86.3,173,4.55,650,19,7,183,6.2,143
2423668488,77.4,176.3,2.82,211.47,13,8,182,4.8,75
2423668488,85.3,177.9,4.39,650,18,9,187,6.3,148
2423668488,77.1,177.4,2.76,207.08,4,10,183,5.1,75
2423668488,85.4,180,4.39,650,22,11,189,6.3,148
2423668488,78.1,179.4,2.86,214.34,9,12,184,5.2,75
2423668488,85,180.9,4.22,650,21,13,191,6.3,154
2423668488,77.4,176.5,2.64,197.84,6,14,183,3.7,75
2423668488,85.1,179.1,4.25,650,18,15,188,6.1,153
2423668488,87,183,6.68,13.35,0,16,183,4.9,2
2417394320,83,153.2,3.82,1000,19,1,170,4.5,262
2417394320,82.7,173.9,3.76,1000,66,2,181,5.6,266
2417394320,81.8,180.3,3.62,1000,45,3,185,4.7,276
2417394320,80.9,184.9,3.57,1000,43,4,188,4.8,280
2417394320,81.1,182.3,3.8,1000,44,5,191,5.8,263
2417394320,80.9,187.3,3.46,1000,21,6,191,4.8,289
2417394320,80.7,186.4,3.61,1000,20,7,191,5.9,277
2417394320,81.2,186.3,3.89,1000,52,8,191,5.9,257
2417394320,80.7,190.1,3.69,1000,36,9,193,5.8,271
2417394320,81.1,192.6,3.69,1000,27,10,196,5.5,271
2417394320,82,194,6.22,12.44,0,11,194,4.2,2
2412534300,84.7,148.8,3.68,1000,13,1,171,5,272
2412534300,82.8,167.3,3.64,1000,40,2,175,6.4,275
2412534300,82.1,168.5,3.53,1000,35,3,176,4.7,283
2412534300,81.6,170.1,3.44,1000,57,4,174,5,291
2412534300,82.4,163.6,3.89,1000,7,5,172,6,257
2412534300,81.9,158.8,3.62,1000,17,6,169,4.8,276
2412534300,81.5,168.3,3.5,1000,30,7,172,4.5,286
2412534300,81.3,169.8,3.51,1000,44,8,174,4.5,285
2412534300,81.2,163.5,3.61,1000,22,9,174,4.6,277
2412534300,82.7,159.7,3.85,1000,25,10,170,5.1,260
2412534300,84,167,5.51,11.02,0,11,167,3.9,2
2410135380,89.7,136.4,4.79,800,13,1,148,5.9,167
2410135380,79,156.4,2.75,247.37,3,2,169,5.6,90
2410135380,87.9,156.1,4.71,800,28,3,158,5.8,170
2410135380,78.4,165.7,2.52,227.09,14,4,177,5.3,90
2410135380,86.9,170.9,4.57,800,22,5,183,5.8,175
2410135380,78.3,174,2.62,235.69,16,6,182,4.9,90
2410135380,86.6,179.9,4.57,800,31,7,189,5.5,175
2410135380,77.6,175.3,2.44,219.44,17,8,187,4.7,90
2410135380,85.4,180.1,4.3,800,28,9,188,5.5,186
2410135380,77.8,174.4,2.43,218.95,9,10,187,4.1,90
2410135380,86,179.5,4.42,800,18,11,190,6.6,181
2410135380,88,183.5,8.74,17.48,0,12,184,5.4,2
2404936403,83.4,154.4,3.48,1000,33,1,167,4.7,287
2404936403,81.8,169.1,3.46,1000,39,2,179,4.8,289
2404936403,80.7,152.3,3.39,1000,24,3,164,4.6,295
2404936403,80.6,146.8,3.31,1000,2,4,155,4.4,302
2404936403,80.5,153.1,3.24,1000,17,5,158,4.3,309
2404936403,80.3,155.1,3.15,1000,41,6,162,4.8,317
2404936403,80.5,156.1,3.18,1000,24,7,171,4.2,314
2404936403,80.6,144.4,3.42,1000,8,8,156,4.8,292
2404936403,80,145,4.54,9.07,0,9,145,3.4,2
2355889365,86.1,135.4,3.75,1000,3,1,156,5,267
2355889365,85.4,164.1,3.79,1000,49,2,174,5.6,264
2355889365,84.9,171.1,3.7,1000,43,3,177,5.7,270
2355889365,84.1,175,3.62,1000,50,4,178,5.6,276
2355889365,83.9,163.5,3.91,1000,8,5,170,5.1,256
2355889365,83.8,159.2,3.7,1000,49,6,171,4.7,270
2355889365,84.4,170.5,3.69,1000,25,7,174,4.7,271
2355889365,83.1,169.5,3.4,1000,41,8,174,4.6,294
2355889365,83,168.2,3.76,1000,32,9,175,4.3,266
2355889365,83.9,161.5,3.88,1000,10,10,170,5.1,258
2355889365,83,167,4.23,8.45,0,11,167,3.6,2
2352290179,,,2.98,8035.5,68.9,1,,4.6,2726
2346118247,85.4,145.6,3.73,1000,7,1,161,4.7,268
2346118247,85,164.4,3.82,1000,53,2,171,5.9,262
2346118247,84.3,167.2,3.55,1000,86,3,173,5.6,282
2346118247,84.4,170.4,3.62,1000,135,4,175,5.1,276
2346118247,84.1,160.6,3.94,1000,51,5,171,4.8,254
2346118247,84.2,156.1,3.72,1000,18,6,167,4.3,269
2346118247,84.6,156.4,3.55,1000,21,7,170,4.7,734
2346118247,84.3,161,3.65,1000,27,8,168,4.3,274
2346118247,84.8,151.2,3.83,1000,13,9,166,4.5,261
2346118247,84.4,158.8,3.65,1000,50,10,163,5.3,274
2346118247,85,163,2.73,5.46,0,11,163,3.3,2
2339321059,85.4,159.1,3.82,1000,25,1,180,5.1,268
2339321059,83.8,172.6,3.62,1000,40,2,181,4.8,276
2339321059,82.8,159.5,3.66,1000,22,3,172,5.3,273
2339321059,82.6,152.9,3.57,1000,9,4,158,4.7,280
2339321059,82.2,157.5,3.47,1000,21,5,162,4.5,288
2339321059,82.3,158.6,3.38,1000,24,6,165,4.1,296
2339321059,81.8,154.9,3.45,1000,24,7,167,4.8,290
2339321059,82.4,148.2,3.64,1000,13,8,157,5,275
2339321059,82,151,7.16,7.16,0,9,151,3.6,1
2286702950,85.1,144.8,3.75,1000,38,1,167,4.9,267
